Date,Store,Dept,Size,Week,Month,Quarter,SuperBowl,LaborDay,Thanksgiving,Christmas,Type_A,Type_B,Type_C
2013-02-24,1,24,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,25,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,25,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,25,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,25,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,25,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,25,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,25,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,25,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,25,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,25,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,25,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,25,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,25,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,25,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,25,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,25,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,25,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,26,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,26,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,26,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,26,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,26,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,26,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,26,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,26,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,26,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,26,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,26,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,26,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,26,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,26,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,26,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,26,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,26,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,27,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,27,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,27,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,27,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,27,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,27,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,27,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,27,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,27,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,27,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,27,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,27,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,27,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,27,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,27,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,27,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,27,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,28,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,28,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,28,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,28,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,28,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,28,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,28,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,28,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,28,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,28,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,28,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,28,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,28,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,28,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,28,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,28,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,28,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,29,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,29,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,29,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,29,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,29,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,29,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,29,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,29,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,29,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,29,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,29,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,29,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,29,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,29,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,29,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,29,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,29,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,30,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,30,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,30,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,30,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,30,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,30,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,30,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,30,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,30,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,30,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,30,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,30,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,30,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,30,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,30,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,30,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,30,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,31,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,31,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,31,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,31,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,31,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,31,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,31,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,31,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,31,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,31,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,31,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,31,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,31,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,31,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,31,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,31,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,31,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,32,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,32,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,32,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,32,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,32,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,32,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,32,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,32,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,32,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,32,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,32,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,32,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,32,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,32,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,32,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,32,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,32,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,33,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,33,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,33,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,33,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,33,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,33,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,33,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,33,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,33,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,33,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,33,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,33,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,33,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,33,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,33,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,33,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,33,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,34,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,34,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,34,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,34,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,34,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,34,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,34,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,34,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,34,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,34,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,34,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,34,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,34,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,34,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,34,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,34,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,34,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,35,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,35,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,35,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,35,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,35,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,35,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,35,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,35,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,35,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,35,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,35,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,35,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,35,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,35,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,35,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,35,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,35,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,36,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,36,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,36,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,36,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,36,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,36,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,36,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,36,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,36,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,36,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,36,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,36,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,36,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,36,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,36,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,36,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,36,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,37,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,37,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,37,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,37,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,37,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,37,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,37,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,37,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,37,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,37,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,37,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,37,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,37,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,37,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,37,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,37,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,37,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,38,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,38,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,38,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,38,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,38,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,38,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,38,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,38,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,38,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,38,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,38,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,38,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,38,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,38,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,38,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,38,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,38,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,39,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,39,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,39,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,39,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,39,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,39,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,39,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,39,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,39,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,39,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,39,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,39,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,39,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,39,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,39,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,39,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,39,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,40,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,40,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,40,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,40,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,40,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,40,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,40,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,40,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,40,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,40,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,40,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,40,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,40,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,40,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,40,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,40,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,40,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,41,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,41,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,41,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,41,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,41,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,41,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,41,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,41,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,41,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,41,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,41,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,41,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,41,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,41,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,41,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,41,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,41,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,42,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,42,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,42,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,42,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,42,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,42,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,42,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,42,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,42,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,42,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,42,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,42,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,42,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,42,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,42,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,42,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,42,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,43,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,43,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,43,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,43,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,43,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,43,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,43,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,43,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,43,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,43,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,43,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,43,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,43,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,43,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,43,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,43,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,43,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,44,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,44,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,44,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,44,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,44,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,44,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,44,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,44,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,44,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,44,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,44,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,44,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,44,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,44,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,44,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,44,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,44,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,45,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,45,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,45,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,45,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,45,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,45,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,45,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,45,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,45,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,45,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,45,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,45,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,45,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,45,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,45,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,45,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,45,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,46,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,46,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,46,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,46,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,46,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,46,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,46,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,46,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,46,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,46,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,46,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,46,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,46,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,46,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,46,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,46,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,46,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,47,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,47,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,47,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,47,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,47,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,47,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,47,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,47,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,47,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,47,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,47,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,47,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,47,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,47,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,47,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,47,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,47,151315,8,2,1,0,0,0,0,1,0,0
2012-11-04,1,48,151315,44,11,4,0,0,0,0,1,0,0
2012-11-11,1,48,151315,45,11,4,0,0,0,0,1,0,0
2012-11-18,1,48,151315,46,11,4,0,0,0,0,1,0,0
2012-11-25,1,48,151315,47,11,4,0,0,1,0,1,0,0
2012-12-02,1,48,151315,48,12,4,0,0,0,0,1,0,0
2012-12-09,1,48,151315,49,12,4,0,0,0,0,1,0,0
2012-12-16,1,48,151315,50,12,4,0,0,0,0,1,0,0
2012-12-23,1,48,151315,51,12,4,0,0,0,0,1,0,0
2012-12-30,1,48,151315,52,12,4,0,0,0,1,1,0,0
2013-01-06,1,48,151315,1,1,1,0,0,0,0,1,0,0
2013-01-13,1,48,151315,2,1,1,0,0,0,0,1,0,0
2013-01-20,1,48,151315,3,1,1,0,0,0,0,1,0,0
2013-01-27,1,48,151315,4,1,1,0,0,0,0,1,0,0
2013-02-03,1,48,151315,5,2,1,0,0,0,0,1,0,0
2013-02-10,1,48,151315,6,2,1,1,0,0,0,1,0,0
2013-02-17,1,48,151315,7,2,1,0,0,0,0,1,0,0
2013-02-24,1,48,151315,8,2,1,0,0,0,0,1,0,0
